,tweet_id,favorite_count,retweet_count,followers_count
1466,694206574471057408,4582,2297,3200950
1467,694183373896572928,3236,1040,3200950
1468,694001791655137281,3705,1176,3200950
1469,693993230313091072,2044,457,3200950
1470,693942351086120961,1896,413,3200950
1471,693647888581312512,2961,673,3200950
1472,693644216740769793,1473,150,3200950
1473,693642232151285760,2790,472,3200950
1474,693629975228977152,2685,894,3200950
1475,693622659251335168,1691,422,3200950
1476,693590843962331137,5565,2233,3200950
1477,693582294167244802,1802,292,3200950
1478,693486665285931008,1941,698,3200950
1479,693280720173801472,3669,1403,3200950
1480,693267061318012928,2622,925,3200950
1481,693262851218264065,2459,568,3200950
1482,693231807727280129,3133,841,3200950
1483,693155686491000832,8668,3622,3200950
1484,693109034023534592,1889,695,3200950
1485,693095443459342336,2056,523,3200950
1486,692919143163629568,2926,838,3200950
1487,692905862751522816,2683,998,3200950
1488,692901601640583168,1971,682,3200950
1489,692894228850999298,2511,910,3200950
1490,692828166163931137,3148,998,3200950
1491,692752401762250755,7496,4124,3200950
1492,692568918515392513,4739,1737,3200950
1493,692535307825213440,3504,1529,3200950
1494,692530551048294401,2021,474,3200950
1495,692423280028966913,1618,265,3200950
1496,692417313023332352,10275,3917,3200950
1497,692187005137076224,2768,929,3200950
1498,692158366030913536,2369,896,3200950
1499,692142790915014657,1798,438,3200950
1500,692041934689402880,3724,1424,3200950
1501,692017291282812928,3153,1081,3200858
1502,691820333922455552,4329,1860,3200950
1503,691793053716221953,8910,4732,3200950
1504,691756958957883396,3179,1161,3200950
1505,691675652215414786,2116,577,3200950
1506,691483041324204033,2608,656,3200950
1507,691459709405118465,4449,1294,3200950
1508,691444869282295808,2890,955,3200950
1509,691416866452082688,21253,8689,3200950
1510,691321916024623104,2828,747,3200951
1511,691096613310316544,3253,1019,3200951
1512,691090071332753408,1867,385,3200951
1513,690989312272396288,6513,3282,3200951
1514,690959652130045952,3902,1421,3200951
1515,690938899477221376,4536,2245,3200951
1516,690932576555528194,3602,1143,3200951
1517,690735892932222976,4134,1442,3200951
1518,690728923253055490,2384,597,3200951
1519,690690673629138944,2547,898,3200951
1520,690649993829576704,1435,325,3200951
1521,690607260360429569,313,19,3200951
1522,690597161306841088,2163,681,3200951
1523,690400367696297985,2041,509,3200951
1524,690374419777196032,3560,972,3200859
1525,690360449368465409,2925,1006,3200951
1526,690348396616552449,1644,573,3200951
1527,690248561355657216,1845,477,3200951
1528,690021994562220032,3056,1180,3200951
1529,690015576308211712,2740,836,3200951
1530,690005060500217858,4004,1907,3200950
1531,689999384604450816,1561,424,3200950
1532,689993469801164801,1618,518,3200858
1533,689977555533848577,1490,502,3200950
1534,689905486972461056,2651,787,3200950
1535,689877686181715968,3323,1344,3200950
1536,689835978131935233,2369,850,3200950
1537,689661964914655233,3501,1052,3200951
1538,689659372465688576,11394,4412,3200951
1539,689623661272240129,2467,748,3200859
1540,689599056876867584,12795,6265,3200951
1541,689557536375177216,2257,519,3200951
1542,689517482558820352,3735,1609,3200951
1543,689289219123089408,2476,1056,3200951
1544,689283819090870273,3624,1250,3200951
1545,689280876073582592,2197,819,3200951
1546,689275259254616065,1273,285,3200951
1547,689255633275777024,2805,1212,3200951
1548,689154315265683456,3348,1128,3200859
1549,689143371370250240,2232,579,3200951
1550,688916208532455424,3003,983,3200951
1551,688908934925697024,2310,874,3200951
1552,688898160958271489,2307,890,3200951
1553,688894073864884227,2462,792,3200951
1554,688828561667567616,1508,420,3200951
1555,688804835492233216,1043,227,3200951
1556,688789766343622656,2434,759,3200951
1557,688547210804498433,2862,789,3200951
1558,688519176466644993,2520,825,3200951
1559,688385280030670848,10180,5035,3200951
1560,688211956440801280,2426,937,3200951
1561,688179443353796608,2328,669,3200951
1562,688116655151435777,3093,888,3200951
1563,688064179421470721,1878,408,3200951
1564,687841446767013888,6009,2872,3200951
1565,687826841265172480,2989,1292,3200951
1566,687818504314159109,2758,1080,3200951
1567,687807801670897665,2625,801,3200951
1568,687732144991551489,1935,750,3200951
1569,687704180304273409,2660,950,3200951
1570,687664829264453632,2121,576,3200951
1571,687494652870668288,2104,654,3200951
1572,687480748861947905,1760,281,3200951
1573,687476254459715584,2187,619,3200951
1574,687460506001633280,2243,614,3200951
1575,687399393394311168,2081,702,3200951
1576,687317306314240000,22073,10411,3200859
1577,687312378585812992,4777,2146,3200951
1578,687127927494963200,6004,2591,3200951
1579,687124485711986689,2371,577,3200951
1580,687109925361856513,6370,2803,3200951
1581,687102708889812993,2571,1124,3200951
1582,687096057537363968,2449,695,3200951
1583,686947101016735744,9433,3582,3200951
1584,686760001961103360,3852,1551,3200950
1585,686749460672679938,3812,1666,3200950
1586,686730991906516992,4543,1350,3200950
1587,686683045143953408,3072,912,3200950
1588,686618349602762752,4042,1544,3200950
1589,686606069955735556,2071,607,3200950
1590,686394059078897668,1928,769,3200950
1591,686386521809772549,3553,996,3200950
1592,686377065986265092,2433,637,3200950
1593,686358356425093120,2398,776,3200950
1594,686286779679375361,4392,1887,3200950
1595,686050296934563840,2420,836,3200950
1596,686035780142297088,1274,138,3200950
1597,686034024800862208,3424,1324,3200950
1598,686007916130873345,2704,472,3200950
1599,686003207160610816,2009,735,3200950
1600,685973236358713344,2326,611,3200950
1601,685943807276412928,1801,696,3200950
1602,685906723014619143,8277,3303,3200950
1603,685681090388975616,2069,140,3200950
1604,685667379192414208,2579,666,3200950
1605,685663452032069632,3557,1656,3200950
1606,685641971164143616,3218,885,3200950
1607,685547936038666240,35052,17465,3200950
1608,685532292383666176,3336,1298,3200950
1609,685325112850124800,10471,4535,3200950
1610,685321586178670592,2910,735,3200950
1611,685315239903100929,3676,1234,3200950
1612,685307451701334016,2262,496,3200950
1613,685268753634967552,3419,1371,3200950
1614,685198997565345792,2566,764,3200950
1615,685169283572338688,4489,1620,3200950
1616,684969860808454144,2374,421,3200950
1617,684959798585110529,7004,3487,3200950
1618,684940049151070208,3523,1191,3200950
1619,684926975086034944,3849,552,3200950
1620,684914660081053696,3848,1662,3200950
1621,684902183876321280,2053,605,3200950
1622,684880619965411328,2305,936,3200950
1623,684830982659280897,38551,24514,3200950
1624,684800227459624960,2979,1124,3200950
1625,684594889858887680,9843,4016,3200950
1626,684588130326986752,4489,1592,3200950
1627,684567543613382656,3312,1418,3200950
1628,684538444857667585,2915,1085,3200950
1629,684481074559381504,4249,1320,3200951
1630,684460069371654144,2169,628,3200952
1631,684241637099323392,8999,3727,3200952
1632,684225744407494656,1369,239,3200952
1633,684222868335505415,4225,1563,3200952
1634,684200372118904832,2394,1177,3200860
1635,684195085588783105,2108,595,3200952
1636,684188786104872960,3831,1343,3200952
1637,684177701129875456,2215,764,3200952
1638,684147889187209216,3265,1703,3200952
1639,684122891630342144,2176,539,3200952
1640,684097758874210310,4515,1621,3200952
1641,683857920510050305,4163,1262,3200952
1642,683852578183077888,2111,397,3200952
1643,683849932751646720,2896,1116,3200860
1644,683834909291606017,2880,1265,3200952
1645,683828599284170753,3053,1195,3200952
1646,683773439333797890,3684,1533,3200952
1647,683742671509258241,7162,3781,3200860
1648,683515932363329536,8058,3291,3200952
1649,683498322573824003,3469,1095,3200952
1650,683481228088049664,2878,1118,3200952
1651,683462770029932544,2676,761,3200952
1652,683449695444799489,4290,1837,3200952
1653,683391852557561860,8356,2702,3200952
1654,683357973142474752,3238,1059,3200952
1655,683142553609318400,3162,1173,3200952
1656,683111407806746624,3736,1034,3200952
1657,683098815881154561,2361,736,3200952
1658,683078886620553216,2176,634,3200952
1659,683030066213818368,2370,832,3200952
1660,682962037429899265,26239,15043,3200952
1661,682808988178739200,1953,210,3200952
1662,682788441537560576,2706,1258,3200952
1663,682750546109968385,1674,494,3200952
1664,682697186228989953,1440,397,3200952
1665,682662431982772225,3326,1207,3200952
1666,682638830361513985,2266,675,3200952
1667,682429480204398592,3769,1320,3200952
1668,682406705142087680,8319,2019,3200952
1669,682393905736888321,2441,773,3200952
1670,682389078323662849,1828,518,3200952
1671,682303737705140231,3389,1135,3200952
1672,682259524040966145,4578,1375,3200952
1673,682242692827447297,3566,1341,3200952
1674,682088079302213632,20108,11271,3200952
1675,682059653698686977,5442,1915,3200952
1676,682047327939461121,3525,1088,3200952
1677,682032003584274432,7223,2294,3200952
1678,682003177596559360,3464,1722,3200952
1679,681981167097122816,3043,1161,3200952
1680,681891461017812993,2706,951,3200952
1681,681694085539872773,14010,4581,3200952
1682,681679526984871937,1923,499,3200952
1683,681654059175129088,2903,1045,3200952
1684,681610798867845120,2100,533,3200952
1685,681579835668455424,3893,1489,3200952
1686,681523177663676416,15749,6620,3200952
1687,681340665377193984,1803,313,3200952
1688,681339448655802368,10202,4598,3200952
1689,681320187870711809,2918,863,3200952
1690,681302363064414209,4347,2072,3200952
1691,681297372102656000,3490,1091,3200952
1692,681281657291280384,3520,1258,3200952
1693,681261549936340994,1597,308,3200860
1694,681242418453299201,1645,624,3200952
1695,681231109724700672,2629,540,3200952
1696,681193455364796417,4077,1691,3200952
1697,680970795137544192,2665,749,3200952
1698,680959110691590145,4986,2243,3200952
1699,680940246314430465,3544,1225,3200952
1700,680934982542561280,2285,497,3200952
1701,680913438424612864,2609,705,3200952
1702,680889648562991104,1945,418,3200952
1703,680836378243002368,3766,1513,3200952
1704,680805554198020098,2370,751,3200952
1705,680801747103793152,2600,925,3200952
1706,680798457301471234,3134,1182,3200952
1707,680609293079592961,2906,816,3200952
1708,680583894916304897,3939,1514,3200952
1709,680497766108381184,4639,2162,3200952
1710,680494726643068929,1879,542,3200953
1711,680473011644985345,2778,844,3200953
1712,680440374763077632,1583,564,3200953
1713,680221482581123072,1598,329,3200953
1714,680206703334408192,3115,1323,3200953
1715,680191257256136705,2356,577,3200953
1716,680176173301628928,4263,1760,3200953
1717,680161097740095489,2538,828,3200953
1718,680145970311643136,3955,1972,3200953
1719,680130881361686529,2519,1078,3200953
1720,680115823365742593,2972,1028,3200953
1721,680100725817409536,3891,1554,3200953
1722,680085611152338944,13959,10034,3200953
1723,680070545539371008,2818,994,3200953
1724,680055455951884288,18278,8067,3200953
1725,679877062409191424,2155,726,3200953
1726,679872969355714560,2365,749,3200953
1727,679862121895714818,2678,706,3200953
1728,679854723806179328,3143,1402,3200953
1729,679844490799091713,2593,887,3200953
1730,679828447187857408,39726,15839,3200953
1731,679777920601223168,3390,1281,3200953
1732,679736210798047232,2311,918,3200953
1733,679729593985699840,2367,937,3200953
1734,679722016581222400,1817,539,3200953
1735,679530280114372609,5208,2347,3200953
1736,679527802031484928,2892,823,3200953
1737,679511351870550016,3711,1461,3200953
1738,679503373272485890,3484,1673,3200953
1739,679475951516934144,2304,728,3200953
1740,679462823135686656,34856,21324,3200953
1741,679405845277462528,2594,1364,3200953
1742,679158373988876288,23568,9193,3200953
1743,679148763231985668,3028,1163,3200953
1744,679132435750195208,3253,1314,3200953
1745,679111216690831360,6514,2893,3200953
1746,679062614270468097,18712,9299,3200953
1747,679047485189439488,2460,781,3200953
1748,679001094530465792,3075,1378,3200953
1749,678991772295516161,2537,1333,3200953
1750,678969228704284672,1796,528,3200953
1751,678800283649069056,2810,1018,3200953
1752,678798276842360832,3804,1350,3200953
1753,678774928607469569,3037,1043,3200953
1754,678767140346941444,3864,1553,3200953
1755,678764513869611008,1788,544,3200953
1756,678755239630127104,7802,3741,3200953
1757,678740035362037760,4099,1926,3200953
1758,678708137298427904,6082,2753,3200953
1759,678675843183484930,3155,1680,3200953
1760,678643457146150913,2250,489,3200954
1761,678446151570427904,4358,1785,3200954
1762,678424312106393600,5916,2880,3200954
1763,678410210315247616,4640,2072,3200954
1764,678399652199309312,61794,30742,3200954
1765,678396796259975168,1731,478,3200862
1766,678389028614488064,2044,473,3200954
1767,678380236862578688,2655,1020,3200954
1768,678341075375947776,1896,612,3200954
1769,678334497360859136,1427,304,3200954
1770,678278586130948096,12531,6857,3200954
1771,678255464182861824,1726,418,3200954
1772,678023323247357953,2095,439,3200954
1773,678021115718029313,15018,7148,3200954
1774,677961670166224897,3701,1879,3200954
1775,677918531514703872,1476,463,3200954
1776,677895101218201600,5275,2384,3200954
1777,677716515794329600,3323,1104,3200954
1778,677700003327029250,3689,1622,3200954
1779,677698403548192770,1332,363,3200954
1780,677687604918272002,2681,950,3200954
1781,677673981332312066,3603,1677,3200954
1782,677662372920729601,2134,1101,3200954
1783,677644091929329666,2040,886,3200953
1784,677573743309385728,2322,819,3200953
1785,677565715327688705,1409,513,3200953
1786,677557565589463040,2665,1322,3200953
1787,677547928504967168,7568,4076,3200953
1788,677530072887205888,1161,250,3200953
1789,677335745548390400,3328,2017,3200953
1790,677334615166730240,1477,328,3200953
1791,677331501395156992,1189,265,3200953
1792,677328882937298944,3938,1693,3200953
1793,677314812125323265,1799,611,3200953
1794,677301033169788928,1362,471,3200953
1795,677269281705472000,2164,790,3200953
1796,677228873407442944,3837,1840,3200953
1797,677187300187611136,2981,1033,3200953
1798,676975532580409345,3015,1203,3201000
1799,676957860086095872,2395,907,3201000
1800,676949632774234114,1413,448,3201000
1801,676948236477857792,2354,980,3201001
1802,676946864479084545,1844,426,3201001
1803,676942428000112642,2261,855,3201001
1804,676936541936185344,13809,5515,3201001
1805,676916996760600576,3231,2002,3201001
1806,676897532954456065,2426,817,3201001
1807,676864501615042560,2294,808,3201001
1808,676821958043033607,25124,17605,3201001
1809,676819651066732545,1957,741,3201001
1810,676811746707918848,1536,469,3201001
1811,676776431406465024,5405,2249,3201001
1812,676617503762681856,3149,1108,3201001
1813,676613908052996102,1183,219,3201002
1814,676606785097199616,2039,490,3201002
1815,676603393314578432,1280,440,3201002
1816,676593408224403456,4954,2410,3201002
1817,676590572941893632,1001,142,3201002
1818,676588346097852417,2533,896,3201002
1819,676582956622721024,1310,312,3201002
1820,676575501977128964,2807,1254,3201002
1821,676533798876651520,2025,621,3201002
1822,676496375194980353,1641,602,3201002
1823,676470639084101634,12616,5224,3201002
1824,676440007570247681,1863,748,3201002
1825,676430933382295552,1526,385,3201002
1826,676263575653122048,2243,609,3201002
1827,676237365392908289,1335,331,3201002
1828,676219687039057920,67100,31989,3201002
1829,676215927814406144,1881,661,3201002
1830,676191832485810177,2478,1145,3201002
1831,676146341966438401,2077,744,3201002
1832,676121918416756736,2335,1297,3201002
1833,676101918813499392,3042,1284,3201002
1834,676098748976615425,3279,1623,3201002
1835,676089483918516224,1431,483,3201002
1836,675898130735476737,1774,653,3201002
1837,675891555769696257,2297,976,3201002
1838,675888385639251968,2581,1067,3201002
1839,675878199931371520,4531,1570,3201002
1840,675870721063669760,1783,632,3200910
1841,675853064436391936,2927,1460,3201002
1842,675849018447167488,1027,172,3201002
1843,675845657354215424,2477,1000,3201002
1844,675822767435051008,1652,591,3201002
1845,675820929667219457,1140,260,3201002
1846,675798442703122432,11101,3787,3201002
1847,675781562965868544,1750,537,3201002
1848,675740360753160193,1257,388,3201002
1849,675710890956750848,2046,928,3201002
1850,675707330206547968,2154,771,3201002
1851,675706639471788032,693,106,3201002
1852,675534494439489536,1953,470,3201002
1853,675531475945709568,1276,428,3201002
1854,675522403582218240,1122,316,3201002
1855,675517828909424640,1414,507,3201002
1856,675501075957489664,18482,6485,3201002
1857,675497103322386432,3397,1443,3201002
1858,675489971617296384,1406,672,3201002
1859,675483430902214656,1985,1081,3201002
1860,675432746517426176,1623,627,3201002
1861,675372240448454658,1838,563,3201002
1862,675362609739206656,1136,262,3201002
1863,675354435921575936,35178,18963,3201003
1864,675349384339542016,4237,2532,3201003
1865,675334060156301312,3007,1436,3201003
1866,675166823650848770,3920,1795,3201003
1867,675153376133427200,6072,2734,3201003
1868,675149409102012420,4037,1878,3201003
1869,675147105808306176,1026,273,3201003
1870,675146535592706048,1300,349,3201003
1871,675145476954566656,2305,1011,3201003
1872,675135153782571009,1398,542,3201003
1873,675113801096802304,2120,877,3201003
1874,675111688094527488,1042,283,3201003
1875,675109292475830276,3006,1259,3201003
1876,675047298674663426,1141,366,3201003
1877,675015141583413248,2918,1335,3201003
1878,675006312288268288,1057,252,3201003
1879,675003128568291329,1672,517,3201003
1880,674999807681908736,2433,1232,3201003
1881,674805413498527744,934,391,3201003
1882,674800520222154752,3240,949,3201003
1883,674793399141146624,2697,1225,3201003
1884,674790488185167872,1180,278,3201003
1885,674788554665512960,871,230,3201004
1886,674781762103414784,2169,1335,3201004
1887,674774481756377088,1213,532,3201004
1888,674767892831932416,1981,883,3201004
1889,674764817387900928,852,263,3201004
1890,674754018082705410,1456,488,3201004
1891,674752233200820224,1580,516,3201004
1892,674743008475090944,1514,607,3201004
1893,674742531037511680,527,55,3201004
1894,674739953134403584,1194,437,3201004
1895,674737130913071104,693,103,3201004
1896,674690135443775488,1237,510,3201004
1897,674670581682434048,1751,729,3201004
1898,674664755118911488,994,276,3201003
1899,674646392044941312,1533,557,3201003
1900,674644256330530816,1111,311,3201003
1901,674638615994089473,1806,650,3201003
1902,674632714662858753,1617,637,3201003
1903,674606911342424069,1013,115,3201003
1904,674468880899788800,6676,2275,3201003
1905,674447403907457024,1137,393,3201003
1906,674436901579923456,1198,426,3201003
1907,674422304705744896,1536,592,3201003
1908,674416750885273600,731,157,3201003
1909,674410619106390016,1289,515,3201003
1910,674394782723014656,1607,635,3201003
1911,674372068062928900,931,346,3201003
1912,674330906434379776,602,83,3201003
1913,674318007229923329,1516,570,3201003
1914,674307341513269249,12129,7641,3201003
1915,674291837063053312,15817,6533,3201003
1916,674271431610523648,1682,800,3201003
1917,674269164442398721,961,255,3201003
1918,674265582246694913,1766,936,3201003
1919,674262580978937856,1391,498,3201003
1920,674255168825880576,1581,619,3201003
1921,674082852460433408,804,186,3201003
1922,674075285688614912,1047,316,3201003
1923,674063288070742018,6769,2450,3201003
1924,674053186244734976,3576,1441,3201004
1925,674051556661161984,1564,530,3201004
1926,674045139690631169,1520,710,3201004
1927,674042553264685056,772,142,3201004
1928,674038233588723717,1176,456,3201004
1929,674036086168010753,906,240,3201004
1930,674024893172875264,1914,1360,3201004
1931,674019345211760640,1208,340,3201004
1932,674014384960745472,1676,714,3201004
1933,674008982932058114,1297,393,3201004
1934,673956914389192708,2091,1069,3201004
1935,673919437611909120,1251,401,3201004
1936,673906403526995968,3406,1799,3201004
1937,673887867907739649,994,274,3201004
1938,673716320723169284,3289,843,3201004
1939,673715861853720576,3815,2303,3201004
1940,673711475735838725,1114,325,3201004
1941,673709992831262724,908,306,3201004
1942,673708611235921920,1153,315,3201004
1943,673707060090052608,1177,434,3201004
1944,673705679337693185,1337,439,3201004
1945,673700254269775872,1532,638,3201004
1946,673697980713705472,4067,2165,3201004
1947,673689733134946305,1855,700,3201004
1948,673688752737402881,1325,534,3201004
1949,673686845050527744,1544,479,3201004
1950,673680198160809984,1460,521,3201004
1951,673662677122719744,1339,397,3201004
1952,673656262056419329,769,265,3201004
1953,673636718965334016,1194,404,3201004
1954,673612854080196609,1691,802,3201004
1955,673583129559498752,1273,403,3201004
1956,673580926094458881,882,297,3201004
1957,673576835670777856,1482,613,3201004
1958,673363615379013632,1088,338,3201004
1959,673359818736984064,1558,728,3201004
1960,673355879178194945,1606,652,3201004
1961,673352124999274496,1761,597,3201004
1962,673350198937153538,784,229,3201004
1963,673345638550134785,2700,1422,3201004
1964,673343217010679808,1038,289,3201004
1965,673342308415348736,1362,649,3201004
1966,673320132811366400,14441,8705,3201004
1967,673317986296586240,924,293,3201004
1968,673295268553605120,8046,3484,3201004
1969,673270968295534593,1134,400,3201004
1970,673240798075449344,1510,798,3201004
1971,673213039743795200,2410,929,3201005
1972,673148804208660480,1822,688,3201005
1973,672997845381865473,2092,786,3201005
1974,672995267319328768,1001,328,3201005
1975,672988786805112832,1039,314,3201005
1976,672984142909456390,1338,593,3201005
1977,672980819271634944,1930,1079,3200913
1978,672975131468300288,1813,1015,3201005
1979,672970152493887488,1019,391,3201005
1980,672968025906282496,1405,602,3201005
1981,672964561327235073,1530,701,3201005
1982,672902681409806336,1452,550,3201005
1983,672898206762672129,944,459,3201005
1984,672884426393653248,1661,897,3201005
1985,672877615439593473,1096,405,3201005
1986,672834301050937345,1398,623,3201005
1987,672828477930868736,1343,533,3201005
1988,672640509974827008,1032,348,3201005
1989,672622327801233409,1377,542,3201005
1990,672614745925664768,1302,644,3201005
1991,672609152938721280,1180,424,3201005
1992,672604026190569472,1188,445,3201005
1993,672594978741354496,1411,661,3201005
1994,672591762242805761,1014,367,3201005
1995,672591271085670400,782,207,3201005
1996,672538107540070400,1089,404,3201006
1997,672523490734551040,696,189,3201006
1998,672488522314567680,1187,482,3201006
1999,672482722825261057,1221,665,3201006
2000,672481316919734272,757,137,3201006
2001,672475084225949696,1529,770,3201006
2002,672466075045466113,1447,598,3201006
2003,672272411274932228,6888,3677,3201006
2004,672267570918129665,1588,666,3201006
2005,672264251789176834,1212,383,3201006
2006,672256522047614977,2999,1699,3201006
2007,672254177670729728,1515,800,3201006
2008,672248013293752320,1833,656,3201006
2009,672245253877968896,733,169,3201006
2010,672239279297454080,953,347,3201006
2011,672231046314901505,1956,1089,3201006
2012,672222792075620352,833,231,3201006
2013,672205392827572224,2414,1270,3201006
2014,672169685991993344,1074,408,3201006
2015,672160042234327040,918,395,3201006
2016,672139350159835138,1876,792,3201006
2017,672125275208069120,2578,1253,3201006
2018,672095186491711488,1063,395,3201006
2019,672082170312290304,1003,402,3201006
2020,672068090318987265,1389,564,3201006
2021,671896809300709376,9016,4519,3201006
2022,671891728106971137,1415,618,3201006
2023,671882082306625538,3693,1488,3201006
2024,671879137494245376,1507,748,3201006
2025,671874878652489728,1330,601,3201006
2026,671866342182637568,1191,548,3201006
2027,671855973984772097,977,502,3201006
2028,671789708968640512,7527,3811,3201006
2029,671768281401958400,1269,572,3201006
2030,671763349865160704,1788,999,3201006
2031,671744970634719232,1430,841,3201006
2032,671743150407421952,779,248,3201006
2033,671735591348891648,1534,819,3201006
2034,671729906628341761,9119,4795,3201006
2035,671561002136281088,13679,7931,3201006
2036,671550332464455680,967,229,3201006
2037,671547767500775424,1444,658,3201006
2038,671544874165002241,2126,1145,3201006
2039,671542985629241344,1166,616,3201007
2040,671538301157904385,993,436,3201007
2041,671536543010570240,1253,441,3201007
2042,671533943490011136,1092,631,3201007
2043,671528761649688577,896,280,3201007
2044,671520732782923777,1499,582,3201007
2045,671518598289059840,1010,319,3201007
2046,671511350426865664,1734,791,3201007
2047,671504605491109889,7495,3866,3201007
2048,671497587707535361,980,481,3201007
2049,671488513339211776,1073,516,3201007
2050,671486386088865792,621,226,3201007
2051,671485057807351808,806,253,3201007
2052,671390180817915904,1513,805,3201007
2053,671362598324076544,1193,325,3201007
2054,671357843010908160,426,157,3201007
2055,671355857343524864,508,119,3201008
2056,671347597085433856,1031,476,3201008
2057,671186162933985280,788,241,3201008
2058,671182547775299584,1193,378,3201008
2059,671166507850801152,931,390,3201008
2060,671163268581498880,1763,1198,3201008
2061,671159727754231808,401,89,3201008
2062,671154572044468225,769,241,3201008
2063,671151324042559489,714,166,3201008
2064,671147085991960577,713,254,3201008
2065,671141549288370177,1246,713,3201008
2066,671138694582165504,996,448,3201008
2067,671134062904504320,796,212,3201008
2068,671122204919246848,3729,2763,3201008
2069,671115716440031232,1436,842,3201008
2070,671109016219725825,1225,478,3201008
2071,670995969505435648,1175,317,3201008
2072,670842764863651840,7989,4324,3201008
2073,670840546554966016,634,213,3201008
2074,670838202509447168,1189,758,3201008
2075,670833812859932673,474,135,3201008
2076,670832455012716544,780,242,3201008
2077,670826280409919488,5961,4485,3201008
2078,670823764196741120,824,205,3201008
2079,670822709593571328,647,105,3201008
2080,670815497391357952,3410,1708,3201008
2081,670811965569282048,1202,295,3201008
2082,670807719151067136,1234,546,3201008
2083,670804601705242624,2098,1035,3201008
2084,670803562457407488,362,95,3201008
2085,670797304698376195,780,262,3201008
2086,670792680469889025,889,298,3201008
2087,670789397210615808,700,255,3201008
2088,670786190031921152,640,218,3201008
2089,670783437142401025,872,431,3201008
2090,670782429121134593,1691,863,3201008
2091,670780561024270336,831,317,3201008
2092,670778058496974848,345,77,3201008
2093,670764103623966721,1154,466,3201008
2094,670755717859713024,475,123,3201008
2095,670733412878163972,1030,558,3201008
2096,670727704916926465,887,403,3201009
2097,670717338665226240,1301,547,3201009
2098,670704688707301377,814,405,3201009
2099,670691627984359425,632,266,3201009
2100,670679630144274432,799,315,3201009
2101,670676092097810432,267,45,3201009
2102,670668383499735048,11452,5537,3201009
2103,670474236058800128,1635,835,3201009
2104,670468609693655041,375,90,3201009
2105,670465786746662913,1048,608,3201009
2106,670452855871037440,580,225,3201009
2107,670449342516494336,1264,729,3201009
2108,670444955656130560,7120,2153,3201009
2109,670442337873600512,690,213,3201009
2110,670435821946826752,1127,570,3201009
2111,670434127938719744,1501,708,3201009
2112,670433248821026816,345,122,3201009
2113,670428280563085312,1484,694,3201009
2114,670427002554466305,551,179,3201009
2115,670421925039075328,1415,709,3201009
2116,670420569653809152,668,342,3201009
2117,670417414769758208,604,350,3201010
2118,670411370698022913,2176,991,3201010
2119,670408998013820928,600,249,3201010
2120,670403879788544000,460,173,3201010
2121,670385711116361728,593,234,3201010
2122,670374371102445568,785,295,3201010
2123,670361874861563904,344,71,3201010
2124,670338931251150849,451,122,3201010
2125,670319130621435904,4110,1359,3201010
2126,670303360680108032,452,151,3201010
2127,670290420111441920,750,315,3201010
2128,670093938074779648,1106,365,3201010
2129,670086499208155136,740,275,3201010
2130,670079681849372674,2390,1373,3201010
2131,670073503555706880,1674,874,3201010
2132,670069087419133954,676,278,3201010
2133,670061506722140161,822,373,3201010
2134,670055038660800512,716,357,3200918
2135,670046952931721218,684,191,3201011
2136,670040295598354432,801,118,3201011
2137,670037189829525505,625,306,3201011
2138,670003130994700288,352,100,3201011
2139,669993076832759809,344,92,3201011
2140,669972011175813120,471,175,3201011
2141,669970042633789440,317,65,3201011
2142,669942763794931712,536,183,3201011
2143,669926384437997569,400,115,3201011
2144,669923323644657664,250,64,3201011
2145,669753178989142016,858,431,3201011
2146,669749430875258880,289,71,3201011
2147,669684865554620416,551,99,3201011
2148,669683899023405056,412,119,3201011
2149,669682095984410625,375,146,3201011
2150,669680153564442624,712,311,3201011
2151,669661792646373376,860,482,3201011
2152,669625907762618368,3769,1963,3201011
2153,669603084620980224,1006,401,3201011
2154,669597912108789760,550,163,3201011
2155,669583744538451968,1587,1017,3201011
2156,669573570759163904,467,156,3201011
2157,669571471778410496,1684,1085,3201011
2158,669567591774625800,248,61,3201011
2159,669564461267722241,413,133,3201011
2160,669393256313184256,383,83,3201012
2161,669375718304980992,1425,792,3201012
2162,669371483794317312,524,196,3201012
2163,669367896104181761,485,172,3201012
2164,669363888236994561,669,252,3201012
2165,669359674819481600,390,134,3201012
2166,669354382627049472,2889,1390,3201012
2167,669353438988365824,687,281,3201012
2168,669351434509529089,474,207,3201012
2169,669328503091937280,1081,452,3201012
2170,669327207240699904,610,127,3201012
2171,669324657376567296,525,223,3201012
2172,669216679721873412,958,422,3201012
2173,669214165781868544,468,183,3201012
2174,669203728096960512,1074,522,3201012
2175,669037058363662336,698,336,3201012
2176,669015743032369152,785,403,3201012
2177,669006782128353280,610,269,3201012
2178,669000397445533696,22118,6965,3201012
2179,668994913074286592,468,254,3201012
2180,668992363537309700,802,381,3201012
2181,668989615043424256,726,356,3201012
2182,668988183816871936,961,516,3201012
2183,668986018524233728,578,183,3201013
2184,668981893510119424,573,340,3201014
2185,668979806671884288,842,382,3201014
2186,668975677807423489,1386,641,3201014
2187,668967877119254528,161,25,3201014
2188,668960084974809088,757,263,3201014
2189,668955713004314625,300,77,3201014
2190,668932921458302977,284,63,3201014
2191,668902994700836864,338,107,3201014
2192,668892474547511297,422,164,3201014
2193,668872652652679168,566,322,3201014
2194,668852170888998912,479,184,3201014
